,0,1,2,3,4,5,6,7,8,9,10
157,H519,0.0016123241789098134,0.8276316991679473,0.652997787782447,HDAM,0.12819681579136946,0.08551598299948532,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
158,H520,0.010503304406204306,0.745319876286394,0.6584815841490619,HDAM,0.009689503638066421,0.06306737263051121,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
159,H529,0.0030502707550431473,0.25335114344628407,0.4382962244315406,HDAM,0.2515668899935163,0.34242896103588977,0.3149606299212598,0.42745098039215684,0.6799999999999999,0.5
160,H53,0.016252499786181162,0.23122256883914205,0.8230297119388357,HDAM,0.4607376990130394,0.09304059726931799,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
161,H530,0.1543511211185483,0.8237979008512366,0.6642853183951452,HDAM,0.11879547583027157,0.07296307537284077,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
162,H531,0.08649006684014547,0.8369993409995138,0.6930802376685763,HDAM,0.146279086521144,0.07915592072148767,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
163,H549,0.04440041741841096,0.8598379726947349,0.857641442417979,HDAM,0.015092572581226135,0.2151987902210094,0.5669291338582676,0.24509803921568624,0.039999999999999813,0.0
164,H558,0.020034167137631523,0.10837713769164048,0.023210519333839746,HDAM,0.2802031553922628,0.3634082892450753,0.2677165354330709,0.27843137254901956,0.9200000000000002,0.8749999999999998
165,H566,0.019978301187894155,0.22459313322100072,0.5910673525655696,HDAM,0.03407535480152726,0.011883841638923759,0.5669291338582676,0.7745098039215685,0.47999999999999976,0.33333333333333326
166,H57,0.002760234229832536,0.13399647217703592,0.7273054237295831,HDAM,0.2585188387003818,0.12826140772702002,0.4566929133858268,1.0,0.8800000000000001,0.6666666666666667
167,H576,0.0056516890537141005,0.6441075916188252,0.662285566365111,HDAM,0.01739788199697428,0.007673475604715905,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
168,H578,0.003987549642230538,0.7498351284595626,0.5507290768454639,HDAM,0.23535768316403713,0.054475948697120004,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
169,H590,0.010484892540309243,0.8765454411341971,0.7145901911172016,HDAM,0.10298249405662416,0.01770148763661715,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
170,H602,0.046276468766770024,0.8662959953350902,0.8975477984299538,HDAM,0.036344643757654345,0.15831264935510245,0.5669291338582676,0.24509803921568624,0.039999999999999813,0.0
171,H604,0.008096945411875202,0.1214979557628848,0.8397063425498734,HDAM,0.20441610834954252,0.28325889876860494,0.2992125984251968,0.16470588235294115,0.47999999999999976,0.25
172,H610,0.002024039086869688,0.1148205293677147,0.8707903291509254,HDAM,0.06263957928103162,0.2859413120048711,0.2992125984251968,0.16470588235294115,0.47999999999999976,0.25
173,H627,0.06766372665676225,0.12741530052820216,0.8409566498660765,HDAM,0.09365319501476839,0.07215483870418823,0.2992125984251968,0.16470588235294115,0.47999999999999976,0.25
174,H634,0.03639148209991761,0.25745816439679303,0.6375113466919309,HDAM,0.05702038758014552,0.09085077592685335,0.4094488188976378,0.36666666666666664,0.5199999999999998,0.33333333333333326
175,H635,0.01798931964922312,0.25773742761542917,0.6440000896793252,HDAM,0.05035660255024854,0.19989955910735793,0.4094488188976378,0.36666666666666664,0.5199999999999998,0.33333333333333326
176,H638,0.00016422051962144504,0.05208183140818767,0.17846805522195747,HDAM,0.22401123838340173,0.1230118480459418,0.15748031496062992,0.0549019607843137,0.8,0.5833333333333333
177,H651,0.0075291273512612545,0.8402036132410835,0.6153480043710254,HDAM,0.15449175131474674,0.13188691089196247,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
178,H659,0.008050004029485438,0.09502107071339294,0.7286572706913553,HDAM,0.04880772278654275,0.043623780519757925,0.43307086614173224,0.6588235294117646,0.9200000000000002,0.5416666666666667
179,H68,0.009520929072559027,0.8840696118210907,0.7217215594173608,HDAM,0.13273539370362364,0.14197866664035394,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
180,H680,0.0013545737983533864,0.7173556019442788,0.8146105934187567,HDAM,0.03249045457820041,0.02272795363871001,0.5669291338582676,0.24509803921568624,0.039999999999999813,0.0
181,H688,0.0016442690298656597,0.13621242581691306,0.22190276725758865,HDAM,0.18222750522296663,0.11784708799507944,0.5984251968503937,0.4529411764705881,0.6799999999999999,0.41666666666666674
182,H691,0.004634274680838356,0.11696499769456059,0.7242766039929082,HDAM,0.04462934947049924,0.06836638115279635,0.43307086614173224,0.6588235294117646,0.9200000000000002,0.5416666666666667
183,H697,0.0007890720843475215,0.7889665530692695,0.6541032461543651,HDAM,0.0957784021324112,0.022915946441882593,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
184,H71,0.1639298375237063,0.8760846568234475,0.7357311483205493,HDAM,0.060874576759599446,0.14485802907074014,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
185,H714,0.011220551137733997,0.11605687620413274,0.00686113153934384,HDAM,0.05053670484835386,0.13715357095690714,0.2677165354330709,0.27843137254901956,0.9200000000000002,0.8749999999999998
186,H715,0.0008881635923403132,0.8702510910237182,0.6531399585898829,HDAM,0.1959513003385923,0.03280609725579772,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
187,H72,0.15181164746694825,0.2695166737322283,0.4266149436477923,HDAM,0.22779338664361354,0.21626859905623824,0.6456692913385826,0.5254901960784313,0.4399999999999997,0.20833333333333326
188,H720,0.0002588194764206704,0.7097211829954198,0.9509333192131756,HDAM,0.025934730927166628,0.18142978101011759,0.5984251968503937,0.2058823529411764,0.0,0.0
189,H736,0.0017621918021493439,0.8392262526852523,0.62123896170828,HDAM,0.13965132195086807,0.16495538300219148,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
190,H743,0.0010539696908638025,0.11574725828781895,0.8328495470416141,HDAM,0.4310928607449031,0.2130863171227827,0.2992125984251968,0.16470588235294115,0.47999999999999976,0.25
191,H756,0.006925187854326097,0.09584368302046231,0.024605701100390315,HDAM,0.19353792954398094,0.10168653625709913,0.2677165354330709,0.27843137254901956,0.9200000000000002,0.8749999999999998
192,H77,0.0008855887467066387,0.032199504429205605,0.7651713200314612,HDAM,0.09732728189611699,0.1265544931064082,0.0,0.0,0.9999999999999998,0.9166666666666667
193,H78,0.12168389813898747,0.8703772755019681,0.7366194225472749,HDAM,0.0776961314026367,0.13739550318685093,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
194,H783,0.08367318320207441,0.2659960302126376,0.6032952152840709,HDAM,0.12052445789208269,0.07395726237109336,0.5669291338582676,0.7745098039215685,0.47999999999999976,0.33333333333333326
195,H795,0.00040911483833831595,0.8119610864917648,0.8995032719307972,HDAM,0.04318853108565665,0.030732322332105683,0.5669291338582676,0.24509803921568624,0.039999999999999813,0.0
196,H8,0.012016105138657467,0.20772806319119552,0.7915042153491367,HDAM,0.019919314170448815,0.26931706499414737,0.4094488188976378,0.2509803921568627,0.6399999999999999,0.5
197,H800,0.007785354538987631,0.11956587925569062,0.01401813343503111,HDAM,0.25808659318492905,0.04265765028553821,0.2677165354330709,0.27843137254901956,0.9200000000000002,0.8749999999999998
198,H804,0.00039285786013670224,0.2062040448848843,0.7942934821214342,HDAM,0.019883293710827747,0.11092530633528912,0.2992125984251968,0.16470588235294115,0.47999999999999976,0.25
199,H810,0.0066888180140156125,0.19269996840075976,0.8412856781071827,HDAM,0.027339528852388155,0.12073207535061371,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
200,H811,0.005190458214041079,0.18867797095844652,0.8435174588123595,HDAM,0.02373748289028168,0.10464721140829969,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
201,H812,0.004264583131495995,0.1953812899107359,0.8391601811757026,HDAM,0.03274259779554787,0.16444789586344954,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
202,H813,0.006545084984097996,0.18172167595570987,0.8467057169626122,HDAM,0.014011958792594193,0.10164437264628863,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
203,H814,0.006331679166784414,0.1848836337487172,0.8448990458461575,HDAM,0.01869461854333261,0.16858164896243036,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
204,H83,0.14604532383699928,0.2496087431242815,0.36506448532675606,HDAM,0.11883149628989265,0.18431424309259636,0.48031496062992124,0.3607843137254901,0.5999999999999999,0.5
205,H84,0.0904221079224517,0.26075468152913617,0.39352720340457,HPHS,0.1519703191412722,0.2595805472143766,0.2992125984251968,0.47450980392156855,0.6399999999999999,0.41666666666666674
206,H850,0.005022309704003047,0.22257402979556407,0.7966288174513314,HDAM,0.24245371370938693,0.029531400897386484,0.4094488188976378,0.2509803921568627,0.6399999999999999,0.5
207,H851,0.003677466543719376,0.2036023437469172,0.8372472262855509,HDAM,0.04895180462502701,0.13596189902938402,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
208,H88,0.04075938891058531,0.2724388067173733,0.48031349257330724,HDAM,0.4113896693321807,0.4217472964745278,0.6062992125984252,0.44901960784313716,0.4399999999999997,0.29166666666666674
209,H886,0.006122700927048186,0.12413790381992618,0.8338710649529549,HDAM,0.4165405950579929,0.16735382418720218,0.2992125984251968,0.16470588235294115,0.47999999999999976,0.25
210,H888,0.0005859180765245369,0.6591251836838643,0.5560215853748834,HDAM,0.023017073697860383,0.0700902391695295,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
211,H894,0.033912538323412074,0.2213092709621194,0.8385225295456521,HDAM,0.08983502629493552,0.04859479252655965,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
212,H897,0.0043484222137736995,0.29813804284444156,0.4906225548451182,HDAM,0.2857142857142857,0.08230284140282985,0.6771653543307086,0.46470588235294114,0.32000000000000006,0.20833333333333326
213,H907,0.01681857440820965,0.2080290907280664,0.8363970071081067,HDAM,0.05291405518334413,0.12490147509327472,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
214,H908,0.04289243047826517,0.21802082514388887,0.8365032908818035,HDAM,0.07571500612347813,0.026759289783925548,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
215,H909,0.005313803708868326,0.2582407995670206,0.9066449701873632,HDAM,0.04462934947049924,0.10649486987896853,0.2677165354330709,0.1392156862745098,0.4399999999999997,0.29166666666666674
216,H910,0.005179621199880625,0.2700791316613762,0.8109972256797819,HDAM,0.18799077876233697,0.0370121167030342,0.4094488188976378,0.2509803921568627,0.6399999999999999,0.5
217,H918,0.008197208547742894,0.06473382724473731,0.4592508751322266,HDAM,0.250306173906779,0.15528872503899538,0.2755905511811024,0.3333333333333332,0.9599999999999997,0.5416666666666667
218,H923,0.044084502035915255,0.2536875949153452,0.9101520541526412,HDAM,0.039586485123550175,0.03120115013782513,0.2677165354330709,0.1392156862745098,0.4399999999999997,0.29166666666666674
219,H936,0.020204215261232773,0.10868068466841874,0.0,HDAM,0.04498955406670989,1.0000000000000002,0.2677165354330709,0.27843137254901956,0.9200000000000002,0.8749999999999998
220,H938,0.013129654787990656,0.8161745917217273,0.6820892915820471,HDAM,0.09772350695194869,0.09116983190612846,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
221,H94,0.012950190014281477,0.24955143847876826,0.3940431250780964,HDAM,0.4057344571716735,0.11511490746947631,0.2992125984251968,0.47450980392156855,0.6399999999999999,0.41666666666666674
222,H949,0.003765076228949449,0.2326922825913076,0.8863464017994427,HDAM,0.19303364310928606,0.03682889136757859,0.22834645669291337,0.17647058823529405,0.5999999999999999,0.29166666666666674
223,H955,0.0031889659878625914,0.052673231983044966,0.017540521039430323,HDAM,0.03285065917441106,0.09852640319181598,0.2677165354330709,0.27843137254901956,0.9200000000000002,0.8749999999999998
224,H96,0.016131198081460768,0.2652524028535843,0.4289948387977145,HPHS,0.70027375549312,0.022219553365564554,0.6456692913385826,0.5254901960784313,0.4399999999999997,0.20833333333333326
225,H97,0.0026257663533884156,0.20159489652538887,0.3767161660323436,HDAM,0.26687558533246886,0.04018400409131968,0.1417322834645669,0.284313725490196,0.8,0.7916666666666667
226,H974,0.0013892671271197674,0.6422047163307969,0.5766083722995868,HDAM,0.02200850082847057,0.21640023094238525,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
227,H976,0.027952472351944428,0.7181872903059539,0.6346413277172038,HDAM,0.04243210143361429,0.04832836329909671,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
228,H3424,0.008008909449568082,0.2528456466658551,0.47008537721723265,HPHS,0.1083495425401628,0.22729858007871573,0.3149606299212598,0.42745098039215684,0.6799999999999999,0.5
229,H3427,0.009986053720325775,0.2532041356454302,0.4734295539440654,HDAM,0.30134716518982785,0.2907157509975417,0.6062992125984252,0.44901960784313716,0.4399999999999997,0.29166666666666674
230,N1,0.020673028734550635,0.6211813259114072,0.38139864600032636,HDAM,0.03749729846552842,0.04999826312955379,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
231,N4,0.29868238345543935,0.632243215193862,0.3884105949032097,HDAM,0.06933938477054967,0.10214904118925276,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
232,N5,0.033295206795467595,0.6322964876882862,0.3876603595013575,HDAM,0.021432173474533536,0.1028600551151036,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
233,N7,0.12617189947803564,0.6276228355962257,0.4059826924513601,HDAM,0.076759599452489,0.011746016746372689,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
234,N9,0.007698717342891972,0.6354768100733883,0.3792346349103912,HDAM,0.11440097975650168,0.04802066159286056,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
235,N10,0.017451169591221952,0.642953141756742,0.3811914092205599,HDAM,0.2274331820474029,0.06833068626802685,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
236,N12,0.011544551780664566,0.6358110152948218,0.39567469676668027,HDAM,0.2598515957063612,0.026026428701669414,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
237,N13,0.011945638049519447,0.6406655206756473,0.39759094193924294,HDAM,0.32389597291261435,0.0263218833018332,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
238,N14,0.0009165080196172672,0.6434294676727021,0.3976176978016399,HDAM,0.33005547150781644,0.041351388477420696,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
239,N15,0.003984558051173456,0.6354451501237108,0.40835388930893124,HDAM,0.13417621208846622,0.010896429567545005,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
240,N16,0.004980284570303345,0.6421296795181375,0.4124922483879593,HDAM,0.11436495929688063,0.05635167662386583,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
241,N21,0.010826217447242515,0.6241148949590865,0.4181640831190633,HDAM,0.04484547222822563,0.04187036116052996,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
242,N22,0.037048269270382496,0.628366373915844,0.4293768299485892,HDAM,0.0474389453209423,0.06659535905005211,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
243,N25,0.0026771606534732113,0.9185479041143669,0.6686835587725165,HDAM,0.28852388156472875,0.0655496974331759,0.4881889763779527,0.1333333333333333,0.11999999999999988,0.125
244,N26,0.003954890385532909,0.639775490585035,0.4266162319935788,HDAM,0.11209567034075354,0.08196504430946262,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
245,N27,0.0037606048959172014,0.6411607879229584,0.4309006132958884,HDAM,0.09675095454217995,0.00807507017113458,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
246,N29,0.00597873409955937,0.6625830390698348,0.3722984900332882,HDAM,0.0736978603846985,0.007423122597801422,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
247,N30,0.010449985837555444,0.6625798821812765,0.37229517424481195,HDAM,0.07337367624810892,0.007406020457363289,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
248,N31,0.012700191787269024,0.6691680961199715,0.37172174688694015,HDAM,0.2245515452777177,0.026890152819441827,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
249,N34,0.002195884658568404,0.6533389105031204,0.4016648471915054,HDAM,0.3297673078308479,0.08364697905011458,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
250,N35,0.0042800763116936265,0.6533388801484223,0.40166395447922343,HDAM,0.32983934875009,0.08359086127981462,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
251,N36,0.025265057033517224,0.6464083866387118,0.40825773144311966,HDAM,0.11335638642749081,0.10136010482333092,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
252,N37,0.010050326405900907,0.6634891267955185,0.38313940944429914,HDAM,0.1286650817664433,0.04307426323744224,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
253,N38,0.05928117309934561,0.6586165603695744,0.3866423869330796,HDAM,0.12117282616526186,0.10647030737365716,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
254,N39,0.10348353314798887,0.6594897739576726,0.385101259461443,HDAM,0.13554498955406669,0.11997546445654937,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
255,N40,0.04507734441748103,0.6624069211139081,0.3908680022611637,HDAM,0.08731359412146099,0.16013433840346206,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
256,N42,0.02987859157585902,0.6635795534399003,0.38438183538635484,HDAM,0.2008500828470571,0.023599052308885572,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
257,N43,0.006979932898998542,0.6708780065948614,0.3748782754920815,HDAM,0.2661911965996686,0.03922159461581483,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
258,N44,0.006674288549113216,0.667870705986523,0.39231830263461587,HDAM,0.24558749369641952,0.07566800315006289,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
259,N45,0.01442075001257402,0.6674662599946635,0.39071659825812444,HDAM,0.20618111087097468,0.08088640790300587,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
260,N46,0.007238180932106276,0.6684299305818417,0.3943936291358435,HDAM,0.41178589438801233,0.05775424096693803,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
261,N47,0.0037544471322045188,0.6662839445201119,0.4139332900597431,HDAM,0.3026799221958072,0.05752169087314336,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
262,N48,0.06214243351694865,0.6768470757650218,0.37844438049223694,HDAM,0.12120884662488293,0.04051066746504983,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
263,N49,0.010967489316945939,0.6767974458343187,0.3843486264894618,HDAM,0.20110222606440453,0.08632583572938053,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
264,N50,0.014540213805900681,0.6769185307233556,0.3862119465767302,HDAM,0.18953965852604274,0.02145670459166721,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
265,N53,0.002886923282942088,0.6492004117311194,0.4323760626496297,HDAM,0.0927166630646207,0.08341868746490144,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
266,N54,0.01638365613124615,0.6534311584293631,0.4253657716409845,HDAM,0.09134788559902024,0.0551325081564838,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
267,N57,0.01007071315939025,0.6577529995753375,0.43701153493944517,HDAM,0.05078884806570131,0.08877745659636989,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
268,N58,0.022413824491264556,0.661083152748178,0.4390414861506785,HDAM,0.1047835170376774,0.03688439573920469,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
269,N62,0.0024147597490043952,0.663443837586583,0.449986393789518,HDAM,0.059289676536272595,0.09839481025759718,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
270,N63,0.0008212470669322384,0.6676881528346885,0.429666680873545,HDAM,0.3144586124918954,0.057414108677132,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
271,N68,0.0052054894679402245,0.6803748076650467,0.43874661053087793,HDAM,0.3269216915207838,0.15840942875044053,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
272,N70,0.010350329976350534,0.6810859878769409,0.44531901341213487,HDAM,0.1343202939269505,0.0,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
273,N77,0.014682709996579049,0.668811428422257,0.45617574658357096,HDAM,0.0669620344355594,0.08346184341176806,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
274,N80,0.0026814147580233234,0.6708150509518775,0.4709297810118108,HDAM,0.0220805417477127,0.0345764868392468,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
275,N81,0.009110692340984957,0.6755295908217107,0.46717352829557435,HDAM,0.055939773791513575,0.07911216765945035,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
276,N85,0.0038927012923325945,0.6906566722812741,0.35817708254025415,HDAM,0.009257258122613642,0.012681064857014349,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
277,N88,0.0025446885424164453,0.6897990306530843,0.37059953103018156,HDAM,0.2508104603414739,0.026969975344913792,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
278,N89,0.027361551551201558,0.6994614165991022,0.3594847529970966,HDAM,0.03738923708666522,0.06480411279007316,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
279,N90,0.08532224096249072,0.7010222247989988,0.36947933015257395,HDAM,0.15236654419710394,0.0482364786044066,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
280,N91,0.003278795873266684,0.7021348762423802,0.36225267119281995,HDAM,0.17707657949715436,0.015539713949825047,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
281,N92,0.0066739190385703105,0.7250832401697072,0.3503690893424156,HDAM,0.016173186369858077,0.01633316745885932,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
282,N94,0.009082807770607857,0.7219876377458239,0.36162629324358875,HDAM,0.024529933001945104,0.04754990803018594,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
283,N95,0.0029774081884666793,0.6899075790519802,0.3752270199215888,HDAM,0.21457387796268276,0.03601860558075605,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
284,N96,0.019557466790353025,0.6930769433912207,0.3728665101053372,HDAM,0.18456883509833583,0.06893046229534926,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
285,N97,0.003171029884395504,0.6953929157599466,0.3765196673060272,HDAM,0.2937108277501621,0.04142905044999435,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
286,N98,0.02183888302064124,0.6883633748717137,0.39893865691845265,HDAM,0.23503349902744758,0.04788323762060018,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
287,N99,0.034574543228163654,0.6883771255497613,0.39893284153558656,HDAM,0.24346228657877672,0.046476633268434354,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
288,N100,0.008476700759498856,0.6904541153836694,0.3933359436240461,HDAM,0.07114040775160291,0.06838571771640685,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
289,N101,0.024256150106105104,0.7039780134853779,0.38431676941402443,HDAM,0.12769252935667458,0.06893146015420767,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
290,N104,0.023874153216588565,0.6973897388372878,0.4049998927469958,HDAM,0.38779626828038327,0.04238565733442483,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
291,N105,0.06218814376305808,0.6988518942697313,0.4030137864618448,HDAM,0.3250846480801095,0.04620354179265119,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
292,N107,0.020102195286663044,0.7099714574777733,0.37146104939451025,HDAM,0.006555723651033787,0.07035322152367217,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
293,N108,0.01842943647946257,0.7099732180502389,0.37145301498397165,HDAM,0.009257258122613642,0.06996297060738162,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
294,N109,0.015396301593960346,0.713964192991525,0.38447235641175675,HDAM,0.24908147827966282,0.05944088771060489,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
295,N110,0.03171803602109175,0.711766300396766,0.399181500165241,HDAM,0.07632735393703623,0.08671047154210187,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
296,N111,0.08312726624043236,0.7086944657011647,0.411335471812852,HDAM,0.19108853828974856,0.04641801645828765,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
297,N112,0.0062761970754448915,0.7168612453378977,0.3700828546673842,HDAM,0.021828398530365247,0.057084907657908496,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
298,N113,0.00969567448966558,0.7191384547576891,0.40321880421393863,HDAM,0.3415459981269361,0.11927656473147354,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
299,N114,0.032104647891563115,0.6890471751463019,0.41443165306772545,HDAM,0.41398314242489737,0.043256653645207976,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
300,N115,0.002123351498097409,0.6882386170642574,0.417340364743364,HDAM,0.3572509185217203,0.05530999071437141,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
301,N116,0.011101406795185323,0.6901967986114548,0.43131416863707395,HDAM,0.22390317700453857,0.09062757832254922,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
302,N118,0.0032063880534138104,0.6919993212689599,0.42548399225319583,HDAM,0.22069735609826377,0.08466435965278003,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
303,N119,0.005733557100342368,0.6919971053760294,0.42549585257351485,HDAM,0.22076939701750592,0.08407052716265603,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
304,N123,0.06978841987157772,0.7051821843422574,0.41632573346962753,HDAM,0.1773287227145018,0.10816239432972366,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
305,N124,0.004620897515798597,0.7011967339559484,0.43162975518181856,HDAM,0.2592392478928031,0.09098968441122966,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
306,N125,0.005634892834372681,0.6973316399459326,0.4371292199242873,HDAM,0.29295439809811974,0.0693269721350333,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
307,N126,0.003259749201637066,0.709343722329796,0.43059765225341873,HDAM,0.20906274764065988,0.021545503464359378,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
308,N127,0.01816992189778162,0.707630290709975,0.4432557767858129,HDAM,0.1992291621641092,0.13151073105973893,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
309,N128,0.0029566728461196227,0.7111689503011638,0.44015997812191754,HDAM,0.28686694042215977,0.0573712458225895,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
310,N129,0.23504640488147382,0.7186466479459128,0.41335478699489603,HDAM,0.0769757222102154,0.09589968196504838,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
311,N130,0.0056212555215449204,0.7179443616604384,0.45437501838030825,HDAM,0.2513507672357899,0.023212525571998655,0.5511811023622046,0.30588235294117644,0.07999999999999985,0.04166666666666674
