annual_gwh,latitude,longitude,altitude
6.0,62.137521,6.650369,265.8
9.8,59.493239,6.126576999999999,41.2
7.2,61.115428,6.466384,12.9
22.4,65.786879,12.87525,199.6
5.47,63.108904,8.559147,193.1
10.0,66.14801800000001,13.850365,6.4
17.1,62.261444999999995,6.416663,23.8
6.0,62.254964,6.383926,284.6
7.8,58.512624,6.524099,81.4
6.7,69.355405,20.093483,8.2
9.5,61.593455000000006,5.4431959999999995,14.2
6.2,61.164457999999996,5.533241,250.4
4.0,62.614782,7.044391,23.7
17.8,61.239979000000005,6.247422,751.1
7.5,61.692238,9.694453,444.4
10.5,60.62985,12.030383,153.9
8.4,61.78136,10.837233,360.0
8.8,59.40732,9.503778,331.7
3.3,61.06918100000001,10.023725,538.7
5.5,65.375479,12.753035,287.2
3.5,60.376236,9.635235,170.9
5.9,59.363664,5.655345,4.4
8.4,65.94183000000001,13.06442,3.6
24.0,61.01993,8.127023,1140.0
30.5,63.112002000000004,11.257235000000001,216.6
12.0,63.049641,11.486912,295.9
12.0,68.18390600000001,17.306387,17.0
4.26,61.920706,5.797871,7.6
5.0,59.61778100000001,8.430062,452.9
4.2,59.203152,8.509025999999999,263.5
3.5,59.73011999999999,7.514655,597.7
11.0,66.40671999999999,14.503245000000001,52.6
15.2476,60.227764,10.375241,130.5
13.8,62.668789000000004,7.532344999999999,15.0
8.0,61.333327000000004,9.748778,645.4
19.0,58.57946,7.967914,342.3
18.3,68.66285400000001,17.697001999999998,21.3
11.3,62.112823,7.387786999999999,925.1
30.0,67.119331,15.495842999999999,119.9
4.5,59.340936,8.085801,348.7
21.5,59.126199,6.270215,85.8
7.1,60.553377000000005,9.183276,315.6
6.5,59.882941,10.241988000000001,60.6
24.8,60.504022,6.633338,99.3
33.0,66.05019899999999,13.117360000000001,88.6
14.0,68.730314,17.470616,11.3
18.2,60.717128,6.120649,99.7
5.1,59.24168,7.539549000000001,393.0
14.1,62.723486,8.114792,56.2
7.9,60.588828,9.172901,429.4
6.06,59.709899,5.859765,12.6
35.0,67.950665,15.654038,5.4
5.3,61.551138,6.350396,214.6
23.0,60.239467000000005,6.201726,41.4
23.5,66.968249,14.431184,195.6
4.9,58.515351,6.5368379999999995,197.5
4.25,58.515389,6.53685,197.5
6.5,60.84060699999999,9.018203,816.6
9.7,70.026561,22.099498999999998,17.7
8.8,58.506117,7.034393,266.2
11.0,61.023587,7.6695139999999995,204.8
6.3,61.32196999999999,5.495185,171.1
5.7,69.54374399999999,18.426351,22.6
18.6,61.387342000000004,5.61457,120.6
10.9,60.608276000000004,6.344046,63.5
7.65,61.947485,5.891382,181.9
9.8,59.126242000000005,6.270144999999999,85.6
10.0,61.34053299999999,10.341422,689.0
8.64,63.017618000000006,8.527644,39.4
8.8,61.382555,5.653961,18.2
18.5,66.81134300000001,14.644825,142.0
4.34,69.59951,19.958420999999998,7.9
16.1,60.636371999999994,6.172511,36.9
19.3,66.112053,13.53764,9.1
9.1,66.044477,14.063695000000001,139.2
14.4,66.044449,14.063713,139.0
4.89,59.90981,6.0294300000000005,319.5
7.6,59.194213,8.226579,523.8
14.2,61.909997,6.698564999999999,85.3
6.6,61.862136,11.122096,274.5
16.0,63.87153299999999,10.796528,12.1
6.2,59.807051,5.9820839999999995,8.2
8.9,61.92416899999999,9.340514,453.0
12.9,60.294239000000005,5.9239370000000005,88.7
9.8,63.347930000000005,9.281183,23.8
3.5,60.199470999999996,5.782252,19.8
4.0,60.441639,9.373697,453.1
4.7,62.128574,5.697751,19.8
12.3,69.596644,19.903016,6.1
17.3,63.199304000000005,9.006507000000001,48.9
6.29,59.540831999999995,7.3332809999999995,762.2
12.8,66.03757399999999,13.854985000000001,124.5
7.7,59.91403199999999,6.5285720000000005,420.3
8.3,68.353866,17.623268,60.4
5.5,62.18581999999999,8.495056,627.8
16.8,59.806020999999994,6.7717160000000005,387.7
4.65,59.63440500000001,5.78242,4.6
14.5,62.674848,8.430747,208.9
11.6,69.299368,19.985893,17.2
5.0,60.382486,6.170474,96.0
8.0,59.989813,8.700788000000001,283.6
20.5,67.123345,16.193651000000003,710.4
10.5,59.160987,6.223733,113.0
13.8,61.042348,7.767102,360.1
8.7,66.127928,13.613610000000001,172.6
12.0,66.79679499999999,14.000748999999999,5.2
16.7,62.55641899999999,7.161747999999999,52.2
9.44,60.206675,6.5623830000000005,14.8
6.3,61.839773,6.007808,15.3
16.4,59.794126,6.093596,40.5
12.9,61.434681999999995,5.355341,170.5
3.5,61.434635,5.355106,171.3
6.8,60.616102000000005,8.534165,451.1
7.1,60.418986,10.050182000000001,171.2
7.6,66.384845,13.991172,65.2
4.95,60.98686899999999,9.22719,361.8
7.0,60.976724,9.295138,469.2
15.7,62.116303,10.559258999999999,502.3
14.5,62.122896999999995,5.937554,25.9
13.1,61.417,7.257286,28.7
7.0,70.360455,26.891962,210.5
8.7,59.520334999999996,6.1919699999999995,254.2
12.4,58.565785999999996,8.225532000000001,152.0
4.25,60.871615000000006,9.454541,442.3
32.5,60.174716000000004,6.546339,44.3
12.5,59.929770999999995,8.748934,254.4
13.0,59.659779,9.213667,131.0
6.0,64.818413,13.628673000000001,458.1
22.9,61.863325,6.321515,13.4
5.5,59.393861,5.929941,8.0
13.8,59.83380699999999,6.9935,1030.2
6.0,69.835018,19.007529,5.4
5.3,63.256112,9.836418,36.2
15.1,61.277083,8.0182,1076.0
27.0,65.327052,12.918319,22.4
6.7,62.24194,6.904542999999999,242.7
8.6,67.96292199999999,15.976403,45.5
15.5,59.400865,9.550383,286.5
7.1,62.079331999999994,9.028654,525.1
27.0,61.41976700000001,6.158175,142.3
7.64,62.04192,5.7011389999999995,84.3
20.3,60.646363,6.10383,22.4
18.5,59.921765,5.90434,53.8
7.2,61.704575,6.626983,326.4
9.0,61.699833999999996,6.618192,324.5
19.0,60.869994999999996,6.724411999999999,421.3
24.8,65.333721,12.946032,7.2
10.8,60.262074,6.624444,4.5
5.5,65.965345,13.766672,252.4
7.1,68.9709,17.776569,85.9
11.0,61.63953299999999,5.0980099999999995,4.3
12.7,64.254483,12.545905,102.2
15.0,59.065743999999995,7.581129,260.3
17.25,59.39473100000001,6.216533,47.7
17.0,60.101659999999995,6.552241,78.1
9.6,61.311227,5.517247,249.6
12.1,61.384128000000004,6.737622999999999,4.6
23.94,61.285945999999996,6.684627000000001,9.2
22.0,61.331688,6.71378,8.6
25.0,61.370996999999996,11.098058,475.1
20.8,61.33410799999999,6.687803,13.1
15.6,60.649556999999994,6.007385,31.6
22.3,61.376474,6.750469,2.6
14.4,61.376391000000005,6.750506,2.6
13.5,63.05775500000001,11.43934,273.2
11.9,69.95004399999999,23.06281,34.2
16.0,65.329941,12.971645,13.6
9.9,60.417901,9.375481,182.4
12.0,60.205746999999995,6.603428,31.4
7.4,61.561843999999994,6.403492,229.0
10.1,60.260096999999995,5.8658269999999995,57.9
6.4,60.246177,6.563194,46.3
28.0,61.834182,5.664841,13.3
20.0,61.524871999999995,6.35634,224.1
9.5,61.752008,6.585757000000001,395.7
6.8,60.798951,5.319237,5.0
15.0,60.280319999999996,6.264236,15.3
18.2,64.465473,14.032760000000001,320.0
12.6,61.563993,5.572292,75.5
26.7,60.603565,6.362556,66.1
11.0,62.558779,7.8428949999999995,63.0
6.5,66.317068,14.140187,6.0
29.0,61.46122,7.03845,175.2
21.3,65.184825,12.798047,59.4
10.3,62.070161,5.830044,130.2
10.0,62.720174,7.770033,4.2
23.0,65.323082,12.995377000000001,41.3
21.0,62.450298,6.8959470000000005,14.7
12.9342,59.052308999999994,10.018394,4.2
