plant_id,gwh_per_mm3,grade,latitude,longitude,type,altitude_m,nearest_lake_dist_km,days_of_rain,avg_daily_temp,min_daily_temp,max_daily_temp,sea_level_pressure,global_radiation,rainfall,50m_gradient,100m_gradient,500m_gradient
N266,2.046,1,68.536733,17.028622,HDAM,8.9,0.580533317048571,105,1.8682739335482248,-0.8353972506492513,4.51471221178566,1007.189327375856,89.54794520547945,3.03726033037656,12.6,24.6,200.0
H635,3.7433155080213902,1,46.3205,16.7489,HDAM,137.9,7.20200281041924,95,11.93452025903006,6.805945029732299,17.490081827301687,1017.9556336285317,156.6821917808219,2.017260320055975,3.3,4.8,3.0
N296,3.422718098958333,1,59.625305000000004,7.853282000000001,HDAM,644.1,1.458837973967816,113,2.5862191262157403,-1.3025205016748551,7.0407943764369785,1010.8526166523973,84.94520547945207,2.9589041538434486,6.1,18.5,105.0
N15,0.832711592178771,0,58.76363900000001,7.51007,HDAM,370.6,0.5532046786627695,113,4.2535067499143215,1.1933972329105416,8.187369681338536,1011.2865881514875,81.01095890410959,4.75315078496933,23.9,57.1,318.0
H888,0.12637362637362634,0,59.54375,13.299582999999998,HDAM,62.0,2.6355389323414578,113,6.654410790810234,2.3456711761347235,10.866684694838238,1010.27809523491,104.94794520547946,1.7156164742495916,0.0,0.9,9.9
N277,1.1992427184466021,0,69.68426099999999,22.154025,HDAM,435.0,0.9953340831439136,115,-1.111232855186275,-3.221287584422181,1.8236438049947563,1007.8534377006636,86.2054794520548,1.6610959193477892,1.9,14.8,147.0
N173,0.44435975609756095,0,60.027536,11.323332,HDAM,114.4,5.917128193119389,113,5.537588925317746,1.7623013155509348,10.07375319341376,1010.6975473900363,98.8958904109589,1.8673972925094708,5.8,10.9,74.1
N381,1.4244632352941176,0,59.874725,6.074132,HDAM,631.2,1.0981544468884752,113,4.593753332859033,2.0684931135851228,7.99887653952592,1010.608781370398,78.02191780821917,11.946849511584187,27.0,46.1,92.5
N490,0.11003142536475873,0,64.843237,11.971394,HDAM,95.8,1.2925458631044424,113,4.752547853623758,2.120739676650256,7.653999811079202,1008.4548077308967,89.0164383561644,7.014246709869332,29.5,32.2,139.0
N118,0.6709848375451263,0,60.62675,8.181678999999999,HDAM,610.8,3.1482308929294334,113,1.4000821698712158,-1.9768766537002505,5.112054670739869,1010.7057672369972,86.78630136986301,2.361369898874466,11.1,24.5,225.0
H1057,0.397796817625459,0,60.71220699999989,12.667535,HPHS,349.0,2.5545970530302893,113,3.0829040560820333,-1.1712876469917493,7.751150520436772,1010.6717945673697,95.41917808219178,2.127123320102692,0.0,0.0,0.0
N591,0.7111111111111111,0,69.762349,30.706360999999998,HDAM,2.2,1.1716837304945251,119,0.8283287655204943,-1.970876673415099,3.56884926321776,1007.9638501311,82.98356164383561,1.4493150988670245,11.0,27.5,174.0
N5,6.924331818181818,2,58.659909999999996,6.6987520000000025,HDAM,57.6,3.7883235003400566,113,5.16191767591932,2.0888218823207976,8.812383357976401,1011.3805612224423,80.0931506849315,7.839178225438888,29.1,39.5,185.0
N446,0.4539194630872483,0,61.999026,5.458976,HDAM,17.2,1.3388718923461576,113,6.167671097304722,3.9029588297519777,9.373972382651617,1008.7980941981483,83.81917808219178,8.017534392010676,6.6,25.1,488.0
N864,0.9338521400778208,0,59.708006999999995,6.857516,HDAM,757.5,0.7358024161337853,113,0.4375068369538409,-1.7997533765914917,2.9375889808807063,1010.7750807670695,78.78630136986301,5.942465867163384,6.0,22.2,159.0
N9,1.6046238095238097,0,58.76468199999999,6.36841,HDAM,315.7,1.8591699562420358,113,4.635095786323693,2.1903561067397463,7.72528750257541,1011.337547992027,77.81643835616438,9.637808363894894,11.9,31.9,223.0
H230,0.3528455284552845,0,46.9386,26.1029,HDAM,1415.9,7.630138552173452,72,7.902273794192157,2.2420273488974325,13.491561332380734,1016.9780989137413,149.34246575342462,1.645753450916238,0.9,0.7,186.0
N517,2.8270384615384616,1,62.357548,6.894803,HDAM,14.7,4.665674356246454,113,4.4246848330412005,1.7285205194650042,7.853479241564464,1008.9183689065177,85.76164383561644,5.4715069427882135,48.6,103.0,279.0
H440,4.117647058823529,1,45.03048,6.07914,HDAM,751.2,5.805004344249261,104,8.360712145973151,2.7944930982150846,13.764383262758182,1018.6052204288848,170.2712328767123,2.501917852604226,64.0,91.0,395.0
H406,0.9923916639100232,0,42.0135,24.2579,HDAM,598.9,7.626732514284723,81,11.731150421581855,5.8470683898419535,17.639451693197433,1016.8939859468643,168.85205479452054,1.7087671479133708,10.8,54.8,283.0
H8,2.5019047619047616,1,44.673,22.531999999999996,HDAM,53.4,9.643988742477877,95,13.391232611963598,7.941095740628773,18.923944777832048,1017.1148093027613,165.5890410958904,1.2432876921679876,9.7,13.9,119.0
N890,0.625,0,61.01993,8.127023,HDAM,1140.0,2.096928513859436,113,-1.4488218758051117,-4.060849240269155,1.5735342151345046,1010.7342601201308,87.09863013698629,2.3356164745272023,1.4,7.0,69.7
H909,1.1089681774349085,0,46.337083,27.04625,HDAM,122.0,3.9161898995373,77,11.135698371610207,5.318712212706673,17.0072598594917,1016.8326176891588,151.9917808219178,1.454520579886763,0.0,0.0,21.3
H402,0.8240601503759398,0,64.945753,15.827496,HDAM,397.4,2.325977794889293,105,0.8641917695941991,-3.431643752962964,4.942054686511624,1008.5460397380673,89.54246575342466,1.984109628527132,15.3,24.4,179.0
H496,1.9908256880733943,1,41.583999999999996,26.108,HDAM,110.4,11.141898152206602,72,14.337616117237365,8.300164193466102,20.12287631039954,1016.6794644290454,175.7917808219178,1.390410980459762,16.2,27.9,127.0
H140,6.956521739130435,2,43.759997999999996,19.289,HDAM,338.0,8.69362452378466,113,9.755287471189074,4.261314978307649,15.738684575795515,1016.4942591837007,159.72602739726028,2.398082225943265,4.0,5.3,197.0
N345,0.21618271428571428,0,59.128898,6.892177,HPHS,923.1,1.2568579760866476,113,1.6741369423851984,-0.6564657443955745,4.469616337794147,1011.5378230682793,78.03013698630137,6.035890527457408,19.2,31.3,94.7
H3314,7.155635062611808,2,45.433313,7.417422,HDAM,684.2,6.700121804597282,81,6.891040963108001,2.4725205001765733,11.664876441427904,1018.3791923627464,165.97260273972603,2.2950685283909107,0.9,13.6,388.0
N98,4.543368700265253,1,60.50696800000001,7.140933,HDAM,650.6,1.8543356222696403,113,0.7399725881341386,-1.8697807862589213,3.57353417506467,1010.7657671366652,82.81917808219178,4.147123381781252,23.8,52.7,265.0
N366,0.5124575,0,58.716308,6.632331,HDAM,445.2,0.5080264544063963,113,3.8700273030424768,1.0829314838023218,7.301068318829143,1011.3898750200664,79.1123287671233,7.508219295658478,30.5,68.5,254.0
H310,0.4393351800554017,0,39.5429,-8.3188,HDAM,296.7,13.545170784336502,77,16.592629768423837,10.998958663581169,23.741615878065968,1018.6561794333264,195.78904109589038,1.2756164655293505,11.9,13.4,74.6
N880,0.717741935483871,0,61.23997900000001,6.247422,HDAM,751.1,0.9825377375462686,113,1.9420273430135155,-0.15868491713110713,4.198794431719062,1010.0052179205908,80.72328767123287,8.626027547823242,21.1,43.0,202.0
N449,0.4516044444444444,0,62.256071,5.583927,HDAM,9.0,2.059705187270404,113,0.0,0.0,0.0,0.0,0.0,0.0,3.9,8.5,69.9
N396,0.2317589743589744,0,59.362264,9.663048,HDAM,266.8,1.6803862506176617,113,5.059917697244106,1.5218629745026566,9.742164179458193,1010.676452971158,96.4054794520548,3.3542466339999684,24.1,47.5,127.0
N44,1.3917171893147504,0,59.831860999999996,6.881373,HDAM,679.9,2.8317548723814188,113,2.1863835007666723,-0.4761643693106224,5.257999890869202,1010.7213838760167,78.98904109589041,6.396712423840612,32.4,65.3,380.0
N541,0.06843545454545455,0,64.690137,13.215878,HDAM,353.6,3.9181520671943253,113,1.5985204981716528,-1.0595068349005423,5.1841368431353,1008.9759038219713,87.80273972602741,3.5065754095168966,8.6,20.9,31.9
N271,0.4871969814995131,0,68.657726,18.821514,HDAM,330.7,2.5127374428923632,105,-1.6802739377299398,-4.876958800393016,1.7715342007373294,1007.6734375,88.95890410958904,1.6068493395635526,16.1,34.1,206.0
N201,0.8528301217038541,0,60.857431999999996,5.696332,HDAM,750.0,0.721215671052416,113,3.9592875976880935,1.7189862478626508,6.7291505321605145,1009.9972756581765,79.86027397260273,11.404931682593205,20.9,28.8,83.2
H576,1.1791907514450868,0,59.049013,17.465807,HDAM,46.4,0.43982681905287696,105,7.492684777167766,4.078356073347673,11.163040866917127,1010.5805607207834,112.09863013698627,1.7841096278739301,3.7,9.3,11.7
N230,3.014168152866242,1,59.636706000000004,11.154442999999999,HDAM,88.3,0.9573548605629062,113,5.810766977081967,1.991260253893186,10.365588787810443,1010.5356289798268,100.65479452054797,2.5161644159931025,14.3,33.4,58.8
H688,0.3463302752293578,0,42.317001,0.2,HDAM,504.0,4.3155409938047145,119,12.121698352949664,5.925095762883964,19.299095440564088,1020.6542600866867,185.0602739726028,1.2701370125764038,1.7,9.2,94.3
H715,0.1891891891891892,0,66.4990459999999,17.107241000000002,HDAM,542.1,1.3239483057537391,105,-0.4739178021272568,-4.604520477068751,3.5244930668542644,1008.1797383347605,89.52602739726028,1.8747945528324337,3.3,5.6,23.3
N375,0.07174,0,58.96678000000001,9.313175,HDAM,43.6,2.0909742612271955,113,6.340164237571497,3.8942191069869145,10.94999978499972,1010.6805610552226,98.586301369863,3.1890411592509653,9.9,15.3,74.8
N1,4.3010696774193535,1,58.29373399999999,6.453253,HDAM,102.2,1.928738504839825,113,0.0,0.0,0.0,0.0,0.0,0.0,46.9,76.6,146.0
H897,0.9083333333333332,0,47.651451,10.735525,HDAM,791.3,3.0651568286713062,129,7.8787669371711475,3.3109588218878394,13.142246282662024,1019.1285102739728,143.07945205479453,3.815616523811262,1.4,7.0,27.7
H53,3.3823529411764706,1,45.446999,23.768,HDAM,1277.2,3.442892220239649,72,5.324164289593289,1.216082159817627,9.577780614252367,1017.0909743217572,156.6246575342466,1.9605479704190607,1.6,3.8,203.0
N191,0.8621621621621621,0,63.637554,10.132666,HDAM,95.6,3.8664170043267942,113,5.402383434384654,2.8750684325111235,9.07846554473859,1008.5359018822239,89.94520547945206,4.2898630929319825,13.5,21.2,81.2
N685,0.2735849056603773,0,61.82909300000001,5.78213,HDAM,391.2,0.3905074817686217,113,4.808164286353204,2.579725961820924,7.637177884497055,1009.1802876511664,82.11506849315069,8.810137154631418,9.0,27.8,236.0
N460,0.8393354037267079,0,62.833476,8.300592,HDAM,25.7,1.5318843923172096,113,4.7645752321826675,2.3364383159537017,9.26326005052622,1008.6268613214363,93.17808219178082,5.382465845591401,8.1,15.9,80.7
N590,0.21861975028376845,0,70.59872,29.057885,HDAM,150.0,1.2913239374737004,119,0.4293972709101357,-1.6943561361464736,3.8771231894623743,1007.3356286453874,76.54246575342465,1.9736986756324768,5.1,10.4,63.2
N362,1.5138969957081545,0,58.281282,6.815432,HDAM,26.0,1.2042187453742883,113,6.883588881974353,4.022301271042391,10.214246341055388,1011.2380951345784,85.30958904109589,7.659452193240598,8.1,14.6,117.0
N483,0.4120153846153846,0,63.14048100000001,10.968042,HDAM,358.1,1.4402726866748552,113,3.4055889582797274,0.13101370479044033,7.659260049778713,1009.283848091021,92.69041095890414,2.6854794961132407,4.9,10.3,62.1
N247,5.673861111111113,2,66.336842,14.166998999999999,HDAM,31.6,6.332886607159788,113,3.3999725369353815,0.3910136912222186,6.796547800919986,1008.294260354238,88.12602739726026,4.225753495791187,36.1,69.6,280.0
N644,0.7941176470588235,0,67.31378000000001,15.676101000000001,HDAM,7.4,1.7955729460632637,105,2.614739645405175,-0.7356438115953583,6.0290409408356656,1007.7019338947451,90.64657534246577,4.439726128316906,14.8,25.0,118.0
N281,0.10752347242921012,0,69.372939,29.69400000000001,HDAM,41.9,1.2432805399902274,119,-0.15208219840918502,-4.4178903172481565,3.81797251457425,1008.3389156811858,86.58082191780822,1.3879452346122427,8.4,11.6,20.3
H800,1.6226295828065742,0,41.7686,-7.9504,HDAM,714.6,1.6705086380536378,77,13.609342169680009,7.624794351779027,20.096465302820075,1019.2213833743581,172.2,2.128219210611631,3.1,2.9,55.7
N508,0.0812430303030303,0,64.078152,11.632431,HDAM,20.1,1.6712244636498026,113,5.392739616150726,2.2627670700266345,9.070301135762096,1008.6865888203661,91.91232876712328,3.0805479988659896,5.8,11.0,48.5
N352,0.4232422680412371,0,63.394119999999994,11.913236,HPHS,454.5,1.4777165551151092,113,2.5594245974331686,-1.3493150443042794,6.283205349457591,1009.0183695753959,91.72602739726028,2.578630186107061,7.8,17.0,66.2
N43,1.4552391304347827,0,59.930932999999996,6.197613,HDAM,737.1,1.5496342346874454,113,2.507095843461687,0.3300821844437351,5.4472053456030896,1010.5545331563036,77.68219178082192,9.344109769390053,51.9,90.0,153.0
N515,0.3322689075630252,0,60.99510400000001,5.7228910000000015,HDAM,599.5,0.917119864089832,113,3.2814246040041724,1.1687670933822654,5.938739571832631,1009.989880705533,79.86849315068494,10.592602964949933,12.1,26.0,200.0
N582,0.4372370990237099,0,69.659081,22.217644,HDAM,613.2,0.8728850317990939,115,-1.0127671208385736,-3.258219115691234,2.0046026857850485,1007.8890539718,86.0712328767123,1.6361644179853674,6.6,12.5,56.4
N321,3.7782340862422994,1,59.00283100000001,6.081568,HDAM,152.1,2.4018369243472795,113,7.09665738183954,4.558383437720676,10.075534022543325,1011.1471363642444,77.63835616438357,9.159726184198304,12.6,26.4,297.0
N42,6.214258064516129,2,59.690493999999994,6.5702130000000025,HDAM,555.7,1.0000606357925257,113,2.2772876399684034,0.10887670994621433,5.0243012704210335,1010.8857686081976,77.3123287671233,8.461370009592134,21.8,51.6,283.0
H289,5.476603119584055,2,64.360001,24.409000000000002,HDAM,103.0,7.119780622852581,115,3.793397184660378,0.6221369674199656,6.8333971228807755,1008.9057665681186,97.65753424657534,1.4279452353307645,0.9,0.9,4.8
N155,2.151594642857143,1,62.627288,8.893746,HDAM,459.5,2.5437412212466946,113,1.6801917513296618,-1.367945170336186,5.3640546934143325,1008.9465877167166,94.44383561643835,3.23123293886446,35.9,65.5,250.0
N472,0.09504683648315528,0,60.286995,11.194128,HDAM,150.0,5.841381862806696,113,5.4098354985962995,2.1134793854025133,9.44199977977431,1010.7180946663634,97.77808219178085,2.4972603133279985,10.7,15.0,26.4
H870,2.921875,1,56.699001,-4.408,HROR,269.2,3.4514620347939977,170,7.939205305931503,4.399177981397673,11.60509563880424,1011.7641226990582,77.5041095890411,4.390137057435022,8.8,19.9,142.0
N40,9.373008695652171,2,59.651863,6.8245119999999995,HDAM,240.5,5.803132189765027,113,2.994164329649855,0.061753428166043275,6.356876573425857,1010.8885048226134,78.49863013698629,6.472602839992473,28.5,56.0,225.0
N683,0.06567164179104477,0,60.433067,8.734342,HDAM,740.6,5.062814153060197,113,1.7637533907408585,-2.375479389767941,6.094766960793162,1010.9090557777721,92.02739726027396,1.7808219503049982,4.4,4.4,30.5
N1018,0.1567901234567901,0,64.254483,12.545905,HDAM,102.2,3.3034797963106346,113,3.404547870638844,0.17416437641806798,7.392383411220492,1008.8227535718107,89.4,3.561643919389542,8.7,18.2,74.4
H604,1.6873873873873877,1,41.83225,24.42183,HDAM,565.6,10.134437967200087,81,10.860794257097046,5.132246455509368,16.60547906552786,1016.8120700783926,169.22739726027396,1.7509589410807989,14.0,35.1,248.0
N92,1.39164039408867,0,61.716661,5.236697,HDAM,43.0,0.7444595685824933,113,5.9627943808442545,3.8476163613265513,8.75389020456741,1009.0071365983516,82.90958904109587,9.138356301555897,23.5,75.4,436.0
N127,3.7808500000000014,1,61.141693999999994,8.878446,HDAM,551.2,4.796203957970917,113,2.4406848664969614,-1.3221917459205406,6.79953410331517,1010.490700583262,89.93698630136986,2.1361644139028577,14.1,29.0,149.0
H638,0.03873239436619718,0,39.545417,-1.502917,HDAM,620.0,4.497228180999731,63,15.60465721136903,8.334465583832296,22.86715017214213,1018.8567262414384,205.13972602739727,0.6827397339964566,5.3,32.5,127.0
N119,1.1962053543307087,0,60.626677,8.182144000000001,HDAM,611.0,3.12734090893538,113,1.4000821698712158,-1.9768766537002505,5.112054670739869,1010.7057672369972,86.78630136986301,2.361369898874466,11.3,24.7,226.0
H1299,3.741666666666666,1,40.3095,-8.2488,HDAM,49.4,2.0767581817010243,77,15.873561299337098,9.787260056215606,23.115752977867647,1018.8961805369755,184.8602739726028,1.9038356527073743,10.6,24.0,83.2
N870,0.4977777777777778,0,65.786879,12.87525,HDAM,199.6,2.191462684738508,113,2.946082134963307,0.8020821752001162,5.968629997703309,1007.9871356284782,86.4931506849315,5.726575436657423,14.6,42.8,99.4
H3329,2.5943396226415096,1,42.25183,-8.1419,HPHS,70.0,4.381183273459416,77,15.17824623486767,8.9100272209728,21.597478975008613,1019.109330017926,165.8,2.1087671583645964,3.7,14.0,120.0
N269,1.0488165803108809,0,68.475637,17.626088,HDAM,5.9,3.4190001612183063,105,1.6011506436877465,-1.0059177925937797,4.641588945110163,1006.9024776929043,90.25205479452057,2.956712387849207,7.0,15.4,305.0
N13,2.4872596153846156,1,58.93561800000001,7.088094,HDAM,897.3,1.0958450477389183,113,1.9759177773119243,-0.8705479486603035,5.300438235996112,1011.4446703767123,78.8,5.241095984798588,4.1,2.6,28.5
H322,0.7942307692307692,0,40.0966,21.8039,HDAM,405.0,18.84463226645988,65,14.297013428220398,8.896821721755476,19.314191340093746,1016.0200128424658,184.94794520547944,1.046849338036694,10.5,41.4,235.0
H736,0.3708381171067737,0,65.476969,15.856519,HDAM,385.8,5.972728071056478,105,-0.3991780751065849,-4.384410861787732,3.5133423922506912,1008.445219525899,88.2,2.242739765121512,9.3,11.3,30.5
H1905,0.004602510460251046,0,62.825417,29.475416999999997,HROR,90.0,3.725301912478501,119,3.6613149696680374,0.18402739615268904,6.934492966609255,1009.9983692744008,10.358904109589039,1.823013729101991,0.0,0.5,5.0
H137,0.8183333333333334,0,67.729796,17.4849399999999,HDAM,599.8,2.828698313577162,105,-0.7536986301410689,-3.798657453815416,2.3982465054839848,1007.446041911922,89.96438356164384,1.5093150960255977,3.5,7.6,43.4
H213,0.8528784648187633,0,45.3667,24.6307,HDAM,797.5,3.3258028400336874,72,7.920876534278058,2.6389862450528634,13.178849051122189,1016.9570011504708,152.85205479452054,2.0238356512703306,20.1,67.4,280.0
H1035,2.0100502512562812,1,44.920417,24.250417000000002,HDAM,189.0,3.1327309480070014,72,12.623616159656274,6.796629982951977,18.534629714101147,1016.9233003799228,162.186301369863,1.7375342811623664,0.0,0.0,0.0
H122,0.6875,0,40.340284999999994,-8.196778,HPHS,85.3,3.5672866443173032,77,15.923451682312848,9.722766898113164,23.259396701969514,1018.8835753558432,186.1917808219178,1.8630137203490893,39.8,42.2,95.8
H286,0.36507936507936506,0,41.209099,-7.0489999999999995,HPHS,55.1,14.149143534984225,77,16.456410589446758,9.878246333705237,23.76293096019797,1019.1750829409247,189.6191780821917,0.6131506952520919,12.2,32.1,166.0
N571,0.7785000000000001,0,69.38703199999999,17.797773,HDAM,47.0,1.3987902108141783,105,2.555068436423189,0.4090684879622231,5.5061916580806445,1007.0780969071063,89.03013698630139,3.1882192334083665,13.5,43.5,166.0
N507,0.28629794520547946,0,59.367561,7.892581,HDAM,739.5,1.3867438569971635,113,2.3281369332836506,-1.4761095532509565,6.405342308120573,1011.156727244756,84.7068493150685,3.596986382138238,3.8,0.7,3.9
N31,2.644078212290503,1,59.874602,6.073857,HDAM,621.5,1.1158357712587343,113,4.593753332859033,2.0684931135851228,7.99887653952592,1010.608781370398,78.02191780821917,11.946849511584187,30.0,53.1,107.0
H1154,2.2580645161290325,1,45.215,2.0380000000000003,HDAM,278.4,3.281781858655997,119,11.232492864611624,5.9659998684713305,16.473506441263304,1019.5052210977632,152.7890410958904,2.5386301881646456,27.0,58.9,242.0
N150,1.8735383333333333,1,61.899278,8.227095,HDAM,416.6,4.678639852198594,113,0.2371780781815313,-3.4141095317134718,4.092301278872645,1009.3512459532857,90.5041095890411,1.9528767493489667,5.5,14.8,101.0
N461,1.5862761904761904,0,62.804584999999996,8.502891,HDAM,96.6,1.4715298936493744,113,4.565780726641621,1.4664383280971278,8.775232682162768,1008.6468629601884,93.69315068493151,5.03041103327111,10.5,16.2,142.0
H1462,0.5351681957186544,0,47.059583,22.30375,HDAM,211.5,2.349064435302418,95,10.771862784660842,5.608821770196704,16.140492823015745,1017.4487819723888,155.11780821917807,1.3564383787651584,0.1,-0.5,0.5
H634,7.567829457364341,2,46.3113,16.4945,HDAM,156.4,3.36585815161809,95,11.646849061686494,6.215040948379734,17.467780449884394,1018.0386466248393,156.25753424657537,2.335616478364761,5.0,4.4,2.1
N444,0.5342139037433156,0,61.124573999999996,10.695165,HDAM,699.7,2.5987489223263407,113,1.8412602377417557,-1.0926301144318629,5.463369747899371,1010.5274109722817,94.29863013698628,1.4068493357259932,6.6,8.9,33.5
N501,0.8101690140845071,0,64.42932900000001,10.959254,HDAM,64.9,0.9557015550553892,113,5.436630013197251,3.549205388363502,8.768054612205454,1008.1054913246468,90.30958904109586,5.036986394287789,16.2,61.6,101.0
N194,1.721029082774049,1,63.84786999999999,10.682239,HDAM,183.8,1.3031586690768486,113,4.1249862312352015,2.583205424198141,8.436191575315922,1008.537272414116,89.05753424657533,5.101643917658556,20.7,49.0,172.0
H136,0.9789473684210528,0,38.7415,21.3642,HDAM,143.0,5.390208609693532,43,17.45569824143632,12.387259989568632,21.501478990708307,1015.650427078874,194.4958904109589,0.6556164534328736,-0.2,0.0,34.7
N510,1.7776886035313002,1,59.323002,9.53647,HDAM,145.2,2.237188193382305,113,5.16646562623855,1.6895616226561674,9.863260080900094,1010.6770007825876,96.02739726027396,3.275342539891805,21.5,39.1,128.0
N346,0.429008676092545,0,59.479142,6.692334,HPHS,1041.9,1.6914853104286922,113,2.641862953270543,0.213068492771828,5.6487396192826225,1011.2668634284033,77.53150684931506,7.856712457578476,11.8,12.6,52.6
H123,2.9545454545454546,1,45.3391,22.7213,HDAM,1060.6,1.1511936653632286,95,6.100493012878992,2.1032054204238606,10.35810933984714,1017.1898798694348,158.38082191780822,1.8010959223525165,5.6,4.4,171.0
H1234,1.0693069306930694,0,40.5,-7.51,HDAM,866.0,12.933227010435752,77,15.700547601098885,9.571616228756636,22.89468442707845,1018.8857687754172,192.0246575342466,1.7361644153725608,11.9,23.3,146.0
N237,0.29722043230016315,0,64.695063,13.641729999999999,HDAM,503.3,6.425470019204598,113,2.2122465330239844,-0.8424383408504806,5.580712177573818,1008.8589164838401,88.76986301369861,2.6791781356889905,27.5,38.9,127.0
H1599,3.611111111111111,1,45.745416999999996,24.39125,HDAM,378.0,3.506735973620717,72,10.479698393733738,4.400849215242348,16.635451696568158,1017.0682309503424,153.10958904109592,1.6082192011075478,0.6,0.2,4.9
N464,0.502275294117647,0,62.231331000000004,10.342027,HDAM,742.6,2.263536314516921,113,0.358657531440258,-3.919150594917879,4.923314950615167,1010.5441220636236,93.35890410958905,1.5517808517364606,25.3,37.3,88.9
N217,0.9619701030927834,0,59.658147,6.985078999999999,HDAM,658.9,3.7969419563105173,113,2.1745479000043377,-0.8908492956055354,5.4687669965961625,1010.8537137802333,78.6082191780822,5.654520644880321,23.3,45.2,281.0
N255,1.6749009321878998,1,67.323103,15.722385999999998,HDAM,289.5,2.8563899776465336,105,-0.03427398203272525,-2.8506026885280877,3.0431780150083645,1007.7022078004602,88.99726027397259,4.695068574931523,35.2,69.3,453.0
N49,2.2839713615023483,1,60.125942,6.568911,HDAM,556.4,3.206678703084516,113,4.646931395832807,1.9276985923006928,8.208136807422932,1010.5698758896083,79.9972602739726,6.5052055801430795,27.9,68.3,253.0
N904,0.33235294117647063,0,62.112823,7.3877869999999985,HDAM,925.1,0.3858484417873306,113,-0.09542465320188703,-1.711862974175035,3.5563013005338298,1009.4419313195633,86.36986301369862,3.9671233538078936,14.2,29.2,184.0
N251,2.1116150375939853,1,66.97119599999999,14.157404999999999,HDAM,109.0,1.7477292374852669,113,3.6998081342457496,1.407287633755844,6.286739589692387,1007.3638486261236,88.65753424657534,4.454520614833048,28.9,58.8,259.0
H132,0.38662146303299,0,41.368999,0.27399999999999997,HDAM,74.9,9.21902549313631,119,15.451807913684275,9.101205265598551,22.430684456106736,1018.7638497966608,196.9753424657534,0.6890411047086323,29.6,37.1,115.0
N182,0.15257152000000002,0,62.996363,11.826642999999999,HDAM,710.9,2.169342024264832,113,1.2137533994621201,-2.4107122851969445,5.0436437318076015,1009.4369988428405,92.83287671232875,2.608219232461224,7.7,13.3,44.1
H810,1.3947368421052628,0,44.177917,24.48375,HDAM,74.0,4.417029781775163,72,13.067479147302778,7.220547823577303,18.94104063838006,1016.6876839415668,168.42191780821918,1.5608219378615078,0.0,0.0,6.0
N27,0.7861674988651838,0,58.951933999999994,8.394045,HDAM,266.7,0.4539542105380301,113,5.064630033831074,1.573945170293932,9.524191608473863,1011.0180956696812,94.19452054794519,3.5832877387739206,38.5,54.5,339.0
N428,2.388247619047619,1,60.746899,7.134759,HDAM,676.3,1.1236802786396158,113,0.1677534200761416,-2.1854520078391246,2.9333972047759245,1010.5649454195204,83.3123287671233,4.503561716986028,34.3,67.2,273.0
N163,1.1139566666666667,0,62.66241700000001,10.139673,HDAM,699.2,0.8305353963540588,113,0.35709589701401045,-2.228136944612616,5.816493021033398,1009.4805612224424,94.06027397260272,1.8942466032015133,21.3,41.3,159.0
H110,1.0886075949367089,0,43.272999,18.841998999999998,HDAM,632.8,9.716312050989671,113,6.4835615035197485,1.7889862625004902,11.631670957125008,1016.1241249398007,165.3041095890411,3.053150750839547,18.9,41.0,442.0
N88,0.5334640968787311,0,60.554264,6.029859,HDAM,694.4,1.1186437875044035,113,2.980821842480808,0.6784931297579857,5.995972467693564,1010.4041238027077,79.43013698630135,9.260274102589856,16.2,38.3,150.0
N221,1.9734271099744245,1,60.974957999999994,6.0624949999999975,HDAM,624.9,1.048650124733597,113,2.3999177546380728,0.28128766075593153,4.983725912384179,1010.1646718482448,80.01095890410959,9.016986456962481,34.9,75.1,177.0
N193,4.360443548387097,1,63.927744,10.233433999999999,HDAM,332.1,1.8035891150643248,113,5.631013568490744,2.811287595112234,9.348739531478039,1008.2153551075556,90.14794520547943,5.480822009256442,26.3,50.6,42.9
H955,0.6673640167364017,0,39.5649,-7.8123,HDAM,89.3,3.635873237313232,77,16.884711978860093,10.552958641721778,24.306108986841487,1018.5452178537028,201.0246575342466,1.1098630330333972,21.6,26.6,112.0
H486,0.2962962962962963,0,41.632529999999996,25.33801,HDAM,300.9,5.505827761467471,81,12.845479169814556,6.360136832603037,19.356054348365895,1016.7646703432684,173.0,1.6920548163048208,15.4,20.4,137.0
H188,4.738186462324394,2,47.074251000000004,9.874371,HDAM,994.2,0.28606998031811576,120,3.337698561774745,-0.9706026988333628,8.246383380522468,1019.3317974769908,149.93972602739726,3.723561708649544,0.8,9.6,181.0
H88,8.475609756097562,2,46.804819733900004,10.331344182999901,HDAM,1140.2,15.006216557210829,120,2.4604656783634256,-1.2220821655827434,7.7992327017479965,1019.1085077991223,154.413698630137,2.2106849781454425,10.3,12.8,95.4
H3427,2.08,1,46.171155999999996,10.06145,HDAM,834.7,10.396756931384727,120,7.925616284755812,3.6341095016121048,13.619479116031975,1018.3238495291097,157.01917808219181,2.19643840005953,13.2,24.0,108.0
H47,5.891891891891893,2,45.68545,6.62248999999999,HDAM,1550.9,0.6172057546426778,81,3.9975615495433137,-0.2049588971758542,7.940136809391928,1018.8939866157428,166.18356164383562,4.029315128799987,2.1,2.1,62.7
N169,3.748257839721256,1,59.128023,11.43825,HDAM,81.4,3.4064754267883344,113,6.517314938481336,3.9659999202783793,10.386164145957526,1010.2282311844501,103.62739726027395,2.302739776977121,13.1,20.0,26.8
