,id,gwh_per_mm3,latitude,longitude,type,rainfall,avg daily temp,min daily temp,max daily temp,sea level pressure,global radiation
56,H1436,0.18695652173913044,66.830913,18.97472,HDAM,1.5347945512157597,-0.2330136906304588,-5.0270409691109235,4.3453697510267775,1008.0296030540989,89.67397260273972
57,H1078,2.177419354838709,57.775002,-4.955,HDAM,5.993424759009113,7.71758886224603,4.408904017375348,11.213890158961693,1010.6698760568279,76.35890410958905
58,H1462,0.5351681957186544,47.059583,22.30375,HDAM,1.3564383787651584,10.771862784660842,5.608821770196704,16.140492823015745,1017.4487819723887,155.11780821917807
59,H1463,0.6616257088846881,47.07875,22.207917,HDAM,1.3134246783713772,10.996109338380295,5.80827385675009,16.40810924329578,1017.4561777611301,156.1205479452055
60,H679,3.1953352769679304,47.077999,13.417,HDAM,4.5128767771263645,0.6944657292063922,-2.54452049373968,4.113643731136028,1019.852070345944,148.60821917808218
61,H1484,0.16,60.0833333,13.983333300000002,HDAM,2.091232918059989,4.63347934575828,0.3252876726374643,8.970958712753164,1010.2106970382064,100.51780821917808
62,H1522,1.68,45.59125,22.95875,HDAM,1.3156164677175757,11.049260016091882,5.449123190812869,16.80232839149053,1017.2013839094606,157.14520547945204
63,H1565,0.5109489051094891,44.982917,24.742083,HDAM,1.8295890747684322,11.247314815361001,5.414465622634512,17.14279412257753,1016.8542594178082,159.61917808219178
64,H1566,1.954887218045113,45.082917,24.662917,HDAM,1.8712329088008568,10.87386273388585,5.153890300067524,16.66008182529309,1016.8898775283604,158.13972602739727
65,H1596,0.24705882352941175,58.560479,15.082435,HDAM,1.5367123559729694,7.417287498345114,4.105177998037575,10.959123058668146,1010.9117938316032,111.28767123287672
66,H1599,3.611111111111111,45.745417,24.39125,HDAM,1.6082192011075478,10.479698393733738,4.400849215242348,16.635451696568158,1017.0682309503425,153.1095890410959
67,H1602,2.3673469387755097,45.835417,24.860417,HDAM,1.635342495572077,9.637205261288033,3.3920821197433013,15.939314731343151,1017.0186441499893,152.14246575342466
68,H161,34.95934959349593,44.2007328,15.6811168,HPHS,3.2630137593778845,11.494410700177493,6.190575239036794,17.259588648098177,1017.0893305530287,163.63835616438357
69,H1612,3.141361256544503,40.23,-7.39,HDAM,1.3200000179957037,15.999013366764538,9.610931284924689,23.255643362541722,1018.7030275109696,196.81095890410958
70,H301,1.7720588235294117,52.6564,19.1339,HDAM,1.7186301592278155,9.617588820288034,5.777671099714425,13.535424380065644,1015.6161784968964,118.11506849315069
71,H167,0.5064145847400405,46.39734,5.66556,HDAM,2.188219212016014,10.75268466277686,5.784246447279233,15.69002701895286,1019.470426710991,152.86575342465753
72,H169,3.506521739130435,46.8761153436,8.98702934899,HDAM,5.594520645272242,1.1371232494711876,-2.476547902878629,4.6789039916779895,1019.1238530407213,151.2931506849315
73,H171,2.2205882352941178,42.009998,19.625,HDAM,2.6164384142993247,15.725890009697169,10.533095662897988,21.02139682557485,1016.0474085977633,176.03287671232877
74,H1194,0.5325443786982248,47.235001,12.058,HDAM,2.625479504180281,2.3151232366080152,-1.7931232511742066,6.512657405834084,1019.3117961726776,146.94246575342467
75,H1772,0.5589714924538849,45.249583,25.735417,HDAM,2.0567123644972503,7.843671022733188,2.231506786725088,13.424410657110075,1016.8260409420484,152.4794520547945
76,H18,0.5850727387729285,39.730301,-6.8849,HDAM,0.7320548105729769,17.692109229466688,10.797917554782678,24.857615881096827,1018.2923423453553,206.46301369863014
77,H1824,0.08333333333333333,62.590859,16.406570000000002,HDAM,1.6147945457941866,3.34983555446953,-1.0457533985121201,7.823506691694668,1009.3175481926905,94.85753424657534
78,H183,5.731853053998228,40.127148,9.140644,HPHS,0.9139726145626748,17.096027041134768,12.26276688355289,21.146794056565795,0.0,184.24383561643836
79,H1840,0.3150684931506849,61.490515,14.712678,HDAM,1.906575369018398,3.417725946825661,-0.20186300774755545,7.243753276367301,1009.7449444496468,95.18904109589042
80,H187,0.6493506493506493,45.41269000000001,2.4986200000000003,HDAM,2.3578082594153,10.691835366097623,5.46947932241306,15.817369497230608,1019.4323437834439,151.7945205479452
81,H1873,0.03470437017994859,65.6833333,18.1666667,HDAM,1.4980822216974545,0.6740822030001715,-3.83416430155096,4.767369734138659,1008.383574686965,90.33424657534246
82,H1899,0.08918539325842696,42.6125,25.3198,HDAM,1.759178113120876,12.55547915891017,6.757753248415785,18.347780437420493,1016.6537131113549,165.7178082191781
83,H1905,0.004602510460251046,62.825417,29.475417,HROR,1.823013729101991,3.6613149696680374,0.18402739615268904,6.9344929666092545,1009.9983692744007,10.35890410958904
84,H192,0.2873134328358209,42.11625,-7.212083,HDAM,1.748219212767196,12.48830108338431,6.050438220237624,18.809944834121286,1019.1512471238228,175.87671232876713
85,H198,31.64763458401305,45.923109,10.628414,HDAM,2.6701370275183898,8.803232673933245,4.747945105519197,14.113287356291732,1018.3175495304473,158.14246575342466
86,H201,0.17251908396946564,42.62850200000001,-7.7122,HDAM,1.8706849686086995,13.944602430519993,7.546986130737278,20.395478984101178,1019.4983712810359,162.92876712328768
87,H202,27.5,63.14623,16.0706,HDAM,1.677534283023991,2.8216437663729876,-1.434273945290136,7.013342314111451,1008.8898775283604,92.26575342465753
88,H204,2.641509433962264,46.6679,23.059,HDAM,1.7350685204545113,7.0357806661255555,2.569342408829356,11.617369617235987,1017.3479599208048,152.95068493150686
89,H1455,1.3453065617327549,57.775002,-4.955,HDAM,5.993424759009113,7.71758886224603,4.408904017375348,11.213890158961693,1010.6698760568279,76.35890410958905
90,H213,0.8528784648187633,45.3667,24.6307,HDAM,2.0238356512703306,7.920876534278058,2.6389862450528634,13.178849051122183,1016.9570011504709,152.85205479452054
91,H215,7.05774647887324,45.009998,14.893,HDAM,0.0,0.0,0.0,0.0,0.0,0.0
92,H22,11.95341463414634,54.797866000000006,24.248169,HPHS,1.9715068781212584,7.7424655824593485,4.442328681056834,11.287753187247539,1014.339739739405,108.6
93,H222,0.4537313432835821,66.976846,18.573706,HDAM,1.500821940866235,-0.2058630063670547,-4.959232780071971,4.338657412902541,1008.0534390384204,89.90958904109588
94,H227,52.46031746031746,65.127297,19.467367000000007,HDAM,1.6679452389886935,1.6281095397441763,-2.2388766610050856,5.527999908150467,1008.2471378692209,90.81917808219178
95,H229,8.676470588235292,43.448002,17.837,HDAM,2.9884932168542524,13.176136672986697,8.312876525643754,18.984574946230406,1016.0369991772795,167.73972602739727
96,H230,0.3528455284552845,46.9386,26.1029,HDAM,1.645753450916238,7.9022737941921575,2.2420273488974325,13.49156133238073,1016.9780989137414,149.34246575342465
97,H2328,0.008602150537634409,52.762083,-8.477083,HDAM,3.3564384076693288,10.407835384101084,6.928054636589264,13.878383246513263,1015.1627533377033,104.01369863013699
98,H24,42.78481012658228,45.202,6.585,HPHS,3.6632877444567744,4.5594245604660415,0.1818356190285046,8.71978063220541,1018.617275791952,172.17808219178082
99,H2488,1.7853658536585366,40.395419,19.805764,HROR,1.2572602920540392,14.399588747547098,9.74298608028011,18.65421876319467,1015.881384611783,184.24383561643836
100,H2490,0.5102040816326531,62.46369,13.08091,HDAM,1.4868493383877899,1.509150655230839,-2.546684871379235,5.89942453998613,1009.3353565790882,92.53972602739726
101,H25,2.717647058823529,56.583,25.2394,HDAM,1.9443836070086857,7.180410805063909,3.808301270707217,10.618986078566067,1013.2490560453232,107.02191780821917
